"LGM File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01.lgm"
"ORA File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01_Base.ora"
"ANA File:","D:\tmp\support\QA\automated tests\Delay Point\dp_test_01\dp_test_01.ana"
"Sim. Duration:","00:30:00.00"
"Sim. Elapsed:","00:29:59.39"


"subTitle:","Journey Time inside azFixedDelay"

"","anFixedDelay: Journey Time"
"Time (hh:mm:ss)","Duration (seconds)"
00:13:03.0,0
00:13:03.6,0
00:13:04.2,0
00:13:04.8,0
00:13:05.4,0
00:13:06.0,0
00:13:06.6,0
00:13:07.2,0
00:13:07.8,0
00:13:08.4,0
00:13:09.0,0
00:13:09.6,0
00:13:10.2,6.08179
00:13:10.8,0
00:13:11.4,0
00:13:12.0,0
00:13:12.6,0
00:13:13.2,0
00:13:13.8,0
00:13:14.4,0
00:13:15.0,0
00:13:15.6,0
00:13:16.2,0
00:13:16.8,0
00:13:17.4,0
00:13:18.0,0
00:13:18.6,0
00:13:19.2,0
00:13:19.8,0
00:13:20.4,5.48438
00:13:21.0,0
00:13:21.6,0
00:13:22.2,0
00:13:22.8,0
00:13:23.4,0
00:13:24.0,0
00:13:24.6,0
00:13:25.2,0
00:13:25.8,0
00:13:26.4,0
00:13:27.0,0
00:13:27.6,0
00:13:28.2,0
00:13:28.8,0
00:13:29.4,0
00:13:30.0,0
00:13:30.6,0
00:13:31.2,0
00:13:31.8,5.618
00:13:32.4,0
00:13:33.0,0
00:13:33.6,0
00:13:34.2,0
00:13:34.8,0
00:13:35.4,0
00:13:36.0,0
00:13:36.6,0
00:13:37.2,0
00:13:37.8,0
00:13:38.4,0
00:13:39.0,0
00:13:39.6,0
00:13:40.2,0
00:13:40.8,0
00:13:41.4,0
00:13:42.0,0
00:13:42.6,5.52317
00:13:43.2,0
00:13:43.8,0
00:13:44.4,0
00:13:45.0,0
00:13:45.6,0
00:13:46.2,0
00:13:46.8,0
00:13:47.4,0
00:13:48.0,0
00:13:48.6,0
00:13:49.2,0
00:13:49.8,0
00:13:50.4,0
00:13:51.0,0
00:13:51.6,0
00:13:52.2,0
00:13:52.8,0
00:13:53.4,5.5601
00:13:54.0,0
00:13:54.6,0
00:13:55.2,0
00:13:55.8,0
00:13:56.4,0
00:13:57.0,0
00:13:57.6,0
00:13:58.2,0
00:13:58.8,0
00:13:59.4,0
00:14:00.0,0
00:14:00.6,0
00:14:01.2,0
00:14:01.8,0
00:14:02.4,0
00:14:03.0,0
00:14:03.6,0
00:14:04.2,0
00:14:04.8,0
00:14:05.4,5.75341
00:14:06.0,0
00:14:06.6,0
00:14:07.2,0
00:14:07.8,0
00:14:08.4,0
00:14:09.0,0
00:14:09.6,0
00:14:10.2,0
00:14:10.8,0
00:14:11.4,0
00:14:12.0,0
00:14:12.6,0
00:14:13.2,0
00:14:13.8,0
00:14:14.4,0
00:14:15.0,0
00:14:15.6,0
00:14:16.2,6.58476
00:14:16.8,0
00:14:17.4,0
00:14:18.0,0
00:14:18.6,0
00:14:19.2,0
00:14:19.8,0
00:14:20.4,0
00:14:21.0,0
00:14:21.6,0
00:14:22.2,0
00:14:22.8,0
00:14:23.4,0
00:14:24.0,0
00:14:24.6,0
00:14:25.2,0
00:14:25.8,0
00:14:26.4,5.54711
00:14:27.0,0
00:14:27.6,0
00:14:28.2,0
00:14:28.8,0
00:14:29.4,0
00:14:30.0,0
00:14:30.6,0
00:14:31.2,0
00:14:31.8,0
00:14:32.4,0
00:14:33.0,0
00:14:33.6,0
00:14:34.2,0
00:14:34.8,0
00:14:35.4,0
00:14:36.0,0
00:14:36.6,0
00:14:37.2,0
00:14:37.8,5.52171
00:14:38.4,0
00:14:39.0,0
00:14:39.6,0
00:14:40.2,0
00:14:40.8,0
00:14:41.4,0
00:14:42.0,0
00:14:42.6,0
00:14:43.2,0
00:14:43.8,0
00:14:44.4,0
00:14:45.0,0
00:14:45.6,0
00:14:46.2,0
00:14:46.8,0
00:14:47.4,0
00:14:48.0,0
00:14:48.6,0
00:14:49.2,5.78907
00:14:49.8,0
00:14:50.4,0
00:14:51.0,0
00:14:51.6,0
00:14:52.2,0
00:14:52.8,0
00:14:53.4,0
00:14:54.0,0
00:14:54.6,0
00:14:55.2,0
00:14:55.8,0
00:14:56.4,0
00:14:57.0,0
00:14:57.6,0
00:14:58.2,0
00:14:58.8,0
00:14:59.4,0
00:15:00.0,6.00363
00:15:00.6,0
00:15:01.2,0
00:15:01.8,0
00:15:02.4,0
00:15:03.0,0
00:15:03.6,0
00:15:04.2,0
00:15:04.8,0
00:15:05.4,0
00:15:06.0,0
00:15:06.6,0
00:15:07.2,0
00:15:07.8,0
00:15:08.4,0
00:15:09.0,0
00:15:09.6,0
00:15:10.2,0
00:15:10.8,0
00:15:11.4,6.0579
00:15:12.0,0
00:15:12.6,0
00:15:13.2,0
00:15:13.8,0
00:15:14.4,0
00:15:15.0,0
00:15:15.6,0
00:15:16.2,0
00:15:16.8,0
00:15:17.4,0
00:15:18.0,0
00:15:18.6,0
00:15:19.2,0
00:15:19.8,0
00:15:20.4,0
00:15:21.0,0
00:15:21.6,5.80812
00:15:22.2,0
00:15:22.8,0
00:15:23.4,0
00:15:24.0,0
00:15:24.6,0
00:15:25.2,0
00:15:25.8,0
00:15:26.4,0
00:15:27.0,0
00:15:27.6,0
00:15:28.2,0
00:15:28.8,0
00:15:29.4,0
00:15:30.0,0
00:15:30.6,0
00:15:31.2,0
00:15:31.8,0
00:15:32.4,0
00:15:33.0,6.42847
00:15:33.6,0
00:15:34.2,0
00:15:34.8,0
00:15:35.4,0
00:15:36.0,0
00:15:36.6,0
00:15:37.2,0
00:15:37.8,0
00:15:38.4,0
00:15:39.0,0
00:15:39.6,0
00:15:40.2,0
00:15:40.8,0
00:15:41.4,0
00:15:42.0,0
00:15:42.6,0
00:15:43.2,0
00:15:43.8,5.54089
00:15:44.4,0
00:15:45.0,0
00:15:45.6,0
00:15:46.2,0
00:15:46.8,0
00:15:47.4,0
00:15:48.0,0
00:15:48.6,0
00:15:49.2,0
00:15:49.8,0
00:15:50.4,0
00:15:51.0,0
00:15:51.6,0
00:15:52.2,0
00:15:52.8,0
00:15:53.4,0
00:15:54.0,0
00:15:54.6,0
00:15:55.2,6.30798
00:15:55.8,0
00:15:56.4,0
00:15:57.0,0
00:15:57.6,0
00:15:58.2,0
00:15:58.8,0
00:15:59.4,0
00:16:00.0,0
00:16:00.6,0
00:16:01.2,0
00:16:01.8,0
00:16:02.4,0
00:16:03.0,0
00:16:03.6,0
00:16:04.2,0
00:16:04.8,0
00:16:05.4,6.03798
00:16:06.0,0
00:16:06.6,0
00:16:07.2,0
00:16:07.8,0
00:16:08.4,0
00:16:09.0,0
00:16:09.6,0
00:16:10.2,0
00:16:10.8,0
00:16:11.4,0
00:16:12.0,0
00:16:12.6,0
00:16:13.2,0
00:16:13.8,0
00:16:14.4,0
00:16:15.0,0
00:16:15.6,0
00:16:16.2,0
00:16:16.8,0
00:16:17.4,0
00:16:18.0,6.20518
00:16:18.6,0
00:16:19.2,0
00:16:19.8,0
00:16:20.4,0
00:16:21.0,0
00:16:21.6,0
00:16:22.2,0
00:16:22.8,0
00:16:23.4,0
00:16:24.0,0
00:16:24.6,0
00:16:25.2,0
00:16:25.8,0
00:16:26.4,0
00:16:27.0,0
00:16:27.6,0
00:16:28.2,5.93199
00:16:28.8,0
00:16:29.4,0
00:16:30.0,0
00:16:30.6,0
00:16:31.2,0
00:16:31.8,0
00:16:32.4,0
00:16:33.0,0
00:16:33.6,0
00:16:34.2,0
00:16:34.8,0
00:16:35.4,0
00:16:36.0,0
00:16:36.6,0
00:16:37.2,0
00:16:37.8,0
00:16:38.4,5.5112
00:16:39.0,0
00:16:39.6,0
00:16:40.2,0
00:16:40.8,0
00:16:41.4,0
00:16:42.0,0
00:16:42.6,0
00:16:43.2,0
00:16:43.8,0
00:16:44.4,0
00:16:45.0,0
00:16:45.6,0
00:16:46.2,0
00:16:46.8,0
00:16:47.4,0
00:16:48.0,0
00:16:48.6,0
00:16:49.2,0
00:16:49.8,6.02801
00:16:50.4,0
00:16:51.0,0
00:16:51.6,0
00:16:52.2,0
00:16:52.8,0
00:16:53.4,0
00:16:54.0,0
00:16:54.6,0
00:16:55.2,0
00:16:55.8,0
00:16:56.4,0
00:16:57.0,0
00:16:57.6,0
00:16:58.2,0
00:16:58.8,0
00:16:59.4,0
00:17:00.0,5.40449
00:17:00.6,0
00:17:01.2,0
00:17:01.8,0
00:17:02.4,0
00:17:03.0,0
00:17:03.6,0
00:17:04.2,0
00:17:04.8,0
00:17:05.4,0
00:17:06.0,0
00:17:06.6,0
00:17:07.2,0
00:17:07.8,0
00:17:08.4,0
00:17:09.0,0
00:17:09.6,0
00:17:10.2,0
00:17:10.8,0
00:17:11.4,0
00:17:12.0,6.09013
00:17:12.6,0
00:17:13.2,0
00:17:13.8,0
00:17:14.4,0
00:17:15.0,0
00:17:15.6,0
00:17:16.2,0
00:17:16.8,0
00:17:17.4,0
00:17:18.0,0
00:17:18.6,0
00:17:19.2,0
00:17:19.8,0
00:17:20.4,0
00:17:21.0,0
00:17:21.6,0
00:17:22.2,0
00:17:22.8,0
00:17:23.4,0
00:17:24.0,6.54155
00:17:24.6,0
00:17:25.2,0
00:17:25.8,0
00:17:26.4,0
00:17:27.0,0
00:17:27.6,0
00:17:28.2,0
00:17:28.8,0
00:17:29.4,0
00:17:30.0,0
00:17:30.6,0
00:17:31.2,0
00:17:31.8,0
00:17:32.4,0
00:17:33.0,0
00:17:33.6,5.51159
00:17:34.2,0
00:17:34.8,0
00:17:35.4,0
00:17:36.0,0
00:17:36.6,0
00:17:37.2,0
00:17:37.8,0
00:17:38.4,0
00:17:39.0,0
00:17:39.6,0
00:17:40.2,0
00:17:40.8,0
00:17:41.4,0
00:17:42.0,0
00:17:42.6,0
00:17:43.2,0
00:17:43.8,0
00:17:44.4,5.9689
00:17:45.0,0
00:17:45.6,0
00:17:46.2,0
00:17:46.8,0
00:17:47.4,0
00:17:48.0,0
00:17:48.6,0
00:17:49.2,0
00:17:49.8,0
00:17:50.4,0
00:17:51.0,0
00:17:51.6,0
00:17:52.2,0
00:17:52.8,0
00:17:53.4,0
00:17:54.0,0
00:17:54.6,0
00:17:55.2,0
00:17:55.8,6.07215
00:17:56.4,0
00:17:57.0,0
00:17:57.6,0
00:17:58.2,0
00:17:58.8,0
00:17:59.4,0
00:18:00.0,0
00:18:00.6,0
00:18:01.2,0
00:18:01.8,0
00:18:02.4,0
00:18:03.0,0
00:18:03.6,0
00:18:04.2,0
00:18:04.8,0
00:18:05.4,0
00:18:06.0,0
00:18:06.6,6.02749
00:18:07.2,0
00:18:07.8,0
00:18:08.4,0
00:18:09.0,0
00:18:09.6,0
00:18:10.2,0
00:18:10.8,0
00:18:11.4,0
00:18:12.0,0
00:18:12.6,0
00:18:13.2,0
00:18:13.8,0
00:18:14.4,0
00:18:15.0,0
00:18:15.6,0
00:18:16.2,0
00:18:16.8,0
00:18:17.4,0
00:18:18.0,5.8589
00:18:18.6,0
00:18:19.2,0
00:18:19.8,0
00:18:20.4,0
00:18:21.0,0
00:18:21.6,0
00:18:22.2,0
00:18:22.8,0
00:18:23.4,0
00:18:24.0,0
00:18:24.6,0
00:18:25.2,0
00:18:25.8,0
00:18:26.4,0
00:18:27.0,0
00:18:27.6,0
00:18:28.2,5.44186
00:18:28.8,0
00:18:29.4,0
00:18:30.0,0
00:18:30.6,0
00:18:31.2,0
00:18:31.8,0
00:18:32.4,0
00:18:33.0,0
00:18:33.6,0
00:18:34.2,0
00:18:34.8,0
00:18:35.4,0
00:18:36.0,0
00:18:36.6,0
00:18:37.2,0
00:18:37.8,0
00:18:38.4,0
00:18:39.0,0
00:18:39.6,0
00:18:40.2,5.69002
00:18:40.8,0
00:18:41.4,0
00:18:42.0,0
00:18:42.6,0
00:18:43.2,0
00:18:43.8,0
00:18:44.4,0
00:18:45.0,0
00:18:45.6,0
00:18:46.2,0
00:18:46.8,0
00:18:47.4,0
00:18:48.0,0
00:18:48.6,0
00:18:49.2,0
00:18:49.8,0
00:18:50.4,5.607
00:18:51.0,0
00:18:51.6,0
00:18:52.2,0
00:18:52.8,0
00:18:53.4,0
00:18:54.0,0
00:18:54.6,0
00:18:55.2,0
00:18:55.8,0
00:18:56.4,0
00:18:57.0,0
00:18:57.6,0
00:18:58.2,0
00:18:58.8,0
00:18:59.4,0
00:19:00.0,0
00:19:00.6,0
00:19:01.2,0
00:19:01.8,0
00:19:02.4,6.39454
00:19:03.0,0
00:19:03.6,0
00:19:04.2,0
00:19:04.8,0
00:19:05.4,0
00:19:06.0,0
00:19:06.6,0
00:19:07.2,0
00:19:07.8,0
00:19:08.4,0
00:19:09.0,0
00:19:09.6,0
00:19:10.2,0
00:19:10.8,0
00:19:11.4,0
00:19:12.0,0
00:19:12.6,0
00:19:13.2,0
00:19:13.8,5.89959
00:19:14.4,0
00:19:15.0,0
00:19:15.6,0
00:19:16.2,0
00:19:16.8,0
00:19:17.4,0
00:19:18.0,0
00:19:18.6,0
00:19:19.2,0
00:19:19.8,0
00:19:20.4,0
00:19:21.0,0
00:19:21.6,0
00:19:22.2,0
00:19:22.8,0
00:19:23.4,6.00196
00:19:24.0,0
00:19:24.6,0
00:19:25.2,0
00:19:25.8,0
00:19:26.4,0
00:19:27.0,0
00:19:27.6,0
00:19:28.2,0
00:19:28.8,0
00:19:29.4,0
00:19:30.0,0
00:19:30.6,0
00:19:31.2,0
00:19:31.8,0
00:19:32.4,0
00:19:33.0,0
00:19:33.6,0
00:19:34.2,0
00:19:34.8,5.59015
00:19:35.4,0
00:19:36.0,0
00:19:36.6,0
00:19:37.2,0
00:19:37.8,0
00:19:38.4,0
00:19:39.0,0
00:19:39.6,0
00:19:40.2,0
00:19:40.8,0
00:19:41.4,0
00:19:42.0,0
00:19:42.6,0
00:19:43.2,0
00:19:43.8,0
00:19:44.4,0
00:19:45.0,0
00:19:45.6,0
00:19:46.2,6.317
00:19:46.8,0
00:19:47.4,0
00:19:48.0,0
00:19:48.6,0
00:19:49.2,0
00:19:49.8,0
00:19:50.4,0
00:19:51.0,0
00:19:51.6,0
00:19:52.2,0
00:19:52.8,0
00:19:53.4,0
00:19:54.0,0
00:19:54.6,0
00:19:55.2,0
00:19:55.8,0
00:19:56.4,0
00:19:57.0,6.21902
00:19:57.6,0
00:19:58.2,0
00:19:58.8,0
00:19:59.4,0
00:20:00.0,0
00:20:00.6,0
00:20:01.2,0
00:20:01.8,0
00:20:02.4,0
00:20:03.0,0
00:20:03.6,0
00:20:04.2,0
00:20:04.8,0
00:20:05.4,0
00:20:06.0,0
00:20:06.6,0
00:20:07.2,5.46083
00:20:07.8,0
00:20:08.4,0
00:20:09.0,0
00:20:09.6,0
00:20:10.2,0
00:20:10.8,0
00:20:11.4,0
00:20:12.0,0
00:20:12.6,0
00:20:13.2,0
00:20:13.8,0
00:20:14.4,0
00:20:15.0,0
00:20:15.6,0
00:20:16.2,0
00:20:16.8,0
00:20:17.4,0
00:20:18.0,0
00:20:18.6,0
00:20:19.2,6.34325
00:20:19.8,0
00:20:20.4,0
00:20:21.0,0
00:20:21.6,0
00:20:22.2,0
00:20:22.8,0
00:20:23.4,0
00:20:24.0,0
00:20:24.6,0
00:20:25.2,0
00:20:25.8,0
00:20:26.4,0
00:20:27.0,0
00:20:27.6,0
00:20:28.2,0
00:20:28.8,0
00:20:29.4,5.48676
00:20:30.0,0
00:20:30.6,0
00:20:31.2,0
00:20:31.8,0
00:20:32.4,0
00:20:33.0,0
00:20:33.6,0
00:20:34.2,0
00:20:34.8,0
00:20:35.4,0
00:20:36.0,0
00:20:36.6,0
00:20:37.2,0
00:20:37.8,0
00:20:38.4,0
00:20:39.0,0
00:20:39.6,0
00:20:40.2,0
00:20:40.8,0
00:20:41.4,6.09894
00:20:42.0,0
00:20:42.6,0
00:20:43.2,0
00:20:43.8,0
00:20:44.4,0
00:20:45.0,0
00:20:45.6,0
00:20:46.2,0
00:20:46.8,0
00:20:47.4,0
00:20:48.0,0
00:20:48.6,0
00:20:49.2,0
00:20:49.8,0
00:20:50.4,0
00:20:51.0,0
00:20:51.6,0
00:20:52.2,6.25584
00:20:52.8,0
00:20:53.4,0
00:20:54.0,0
00:20:54.6,0
00:20:55.2,0
00:20:55.8,0
00:20:56.4,0
00:20:57.0,0
00:20:57.6,0
00:20:58.2,0
00:20:58.8,0
00:20:59.4,0
00:21:00.0,0
00:21:00.6,0
00:21:01.2,0
00:21:01.8,0
00:21:02.4,6.09076
00:21:03.0,0
00:21:03.6,0
00:21:04.2,0
00:21:04.8,0
00:21:05.4,0
00:21:06.0,0
00:21:06.6,0
00:21:07.2,0
00:21:07.8,0
00:21:08.4,0
00:21:09.0,0
00:21:09.6,0
00:21:10.2,0
00:21:10.8,0
00:21:11.4,0
00:21:12.0,0
00:21:12.6,0
00:21:13.2,0
00:21:13.8,0
00:21:14.4,5.91135
00:21:15.0,0
00:21:15.6,0
00:21:16.2,0
00:21:16.8,0
00:21:17.4,0
00:21:18.0,0
00:21:18.6,0
00:21:19.2,0
00:21:19.8,0
00:21:20.4,0
00:21:21.0,0
00:21:21.6,0
00:21:22.2,0
00:21:22.8,0
00:21:23.4,0
00:21:24.0,0
00:21:24.6,5.72797
00:21:25.2,0
00:21:25.8,0
00:21:26.4,0
00:21:27.0,0
00:21:27.6,0
00:21:28.2,0
00:21:28.8,0
00:21:29.4,0
00:21:30.0,0
00:21:30.6,0
00:21:31.2,0
00:21:31.8,0
00:21:32.4,0
00:21:33.0,0
00:21:33.6,0
00:21:34.2,0
00:21:34.8,0
00:21:35.4,0
00:21:36.0,5.93467
00:21:36.6,0
00:21:37.2,0
00:21:37.8,0
00:21:38.4,0
00:21:39.0,0
00:21:39.6,0
00:21:40.2,0
00:21:40.8,0
00:21:41.4,0
00:21:42.0,0
00:21:42.6,0
00:21:43.2,0
00:21:43.8,0
00:21:44.4,0
00:21:45.0,0
00:21:45.6,0
00:21:46.2,0
00:21:46.8,0
00:21:47.4,0
00:21:48.0,0
00:21:48.6,6.4304
00:21:49.2,0
00:21:49.8,0
00:21:50.4,0
00:21:51.0,0
00:21:51.6,0
00:21:52.2,0
00:21:52.8,0
00:21:53.4,0
00:21:54.0,0
00:21:54.6,0
00:21:55.2,0
00:21:55.8,0
00:21:56.4,0
00:21:57.0,0
00:21:57.6,0
00:21:58.2,5.74597
00:21:58.8,0
00:21:59.4,0
00:22:00.0,0
00:22:00.6,0
00:22:01.2,0
00:22:01.8,0
00:22:02.4,0
00:22:03.0,0
00:22:03.6,0
00:22:04.2,0
00:22:04.8,0
00:22:05.4,0
00:22:06.0,0
00:22:06.6,0
00:22:07.2,0
00:22:07.8,5.49434
00:22:08.4,0
00:22:09.0,0
00:22:09.6,0
00:22:10.2,0
00:22:10.8,0
00:22:11.4,0
00:22:12.0,0
00:22:12.6,0
00:22:13.2,0
00:22:13.8,0
00:22:14.4,0
00:22:15.0,0
00:22:15.6,0
00:22:16.2,0
00:22:16.8,0
00:22:17.4,0
00:22:18.0,0
00:22:18.6,0
00:22:19.2,0
00:22:19.8,0
00:22:20.4,0
00:22:21.0,6.38465
00:22:21.6,0
00:22:22.2,0
00:22:22.8,0
00:22:23.4,0
00:22:24.0,0
00:22:24.6,0
00:22:25.2,0
00:22:25.8,0
00:22:26.4,0
00:22:27.0,0
00:22:27.6,0
00:22:28.2,0
00:22:28.8,0
00:22:29.4,0
00:22:30.0,0
00:22:30.6,5.41398
00:22:31.2,0
00:22:31.8,0
00:22:32.4,0
00:22:33.0,0
00:22:33.6,0
00:22:34.2,0
00:22:34.8,0
00:22:35.4,0
00:22:36.0,0
00:22:36.6,0
00:22:37.2,0
00:22:37.8,0
00:22:38.4,0
00:22:39.0,0
00:22:39.6,0
00:22:40.2,0
00:22:40.8,0
00:22:41.4,5.80005
00:22:42.0,0
00:22:42.6,0
00:22:43.2,0
00:22:43.8,0
00:22:44.4,0
00:22:45.0,0
00:22:45.6,0
00:22:46.2,0
00:22:46.8,0
00:22:47.4,0
00:22:48.0,0
00:22:48.6,0
00:22:49.2,0
00:22:49.8,0
00:22:50.4,0
00:22:51.0,0
00:22:51.6,0
00:22:52.2,5.42467
00:22:52.8,0
00:22:53.4,0
00:22:54.0,0
00:22:54.6,0
00:22:55.2,0
00:22:55.8,0
00:22:56.4,0
00:22:57.0,0
00:22:57.6,0
00:22:58.2,0
00:22:58.8,0
00:22:59.4,0
00:23:00.0,0
00:23:00.6,0
00:23:01.2,0
00:23:01.8,0
00:23:02.4,0
00:23:03.0,0
00:23:03.6,5.57149
00:23:04.2,0
00:23:04.8,0
00:23:05.4,0
00:23:06.0,0
00:23:06.6,0
00:23:07.2,0
00:23:07.8,0
00:23:08.4,0
00:23:09.0,0
00:23:09.6,0
00:23:10.2,0
00:23:10.8,0
00:23:11.4,0
00:23:12.0,0
00:23:12.6,0
00:23:13.2,0
00:23:13.8,0
00:23:14.4,5.51952
00:23:15.0,0
00:23:15.6,0
00:23:16.2,0
00:23:16.8,0
00:23:17.4,0
00:23:18.0,0
00:23:18.6,0
00:23:19.2,0
00:23:19.8,0
00:23:20.4,0
00:23:21.0,0
00:23:21.6,0
00:23:22.2,0
00:23:22.8,0
00:23:23.4,0
00:23:24.0,0
00:23:24.6,0
00:23:25.2,0
00:23:25.8,5.5446
00:23:26.4,0
00:23:27.0,0
00:23:27.6,0
00:23:28.2,0
00:23:28.8,0
00:23:29.4,0
00:23:30.0,0
00:23:30.6,0
00:23:31.2,0
00:23:31.8,0
00:23:32.4,0
00:23:33.0,0
00:23:33.6,0
00:23:34.2,0
00:23:34.8,0
00:23:35.4,0
00:23:36.0,0
00:23:36.6,0
00:23:37.2,0
00:23:37.8,6.34205
00:23:38.4,0
00:23:39.0,0
00:23:39.6,0
00:23:40.2,0
00:23:40.8,0
00:23:41.4,0
00:23:42.0,0
00:23:42.6,0
00:23:43.2,0
00:23:43.8,0
00:23:44.4,0
00:23:45.0,0
00:23:45.6,0
00:23:46.2,0
00:23:46.8,0
00:23:47.4,5.48399
00:23:48.0,0
00:23:48.6,0
00:23:49.2,0
00:23:49.8,0
00:23:50.4,0
00:23:51.0,0
00:23:51.6,0
00:23:52.2,0
00:23:52.8,0
00:23:53.4,0
00:23:54.0,0
00:23:54.6,0
00:23:55.2,0
00:23:55.8,0
00:23:56.4,0
00:23:57.0,0
00:23:57.6,0
00:23:58.2,0
00:23:58.8,0
00:23:59.4,6.15268
00:24:00.0,0
00:24:00.6,0
00:24:01.2,0
00:24:01.8,0
00:24:02.4,0
00:24:03.0,0
00:24:03.6,0
00:24:04.2,0
00:24:04.8,0
00:24:05.4,0
00:24:06.0,0
00:24:06.6,0
00:24:07.2,0
00:24:07.8,0
00:24:08.4,0
00:24:09.0,5.4094
00:24:09.6,0
00:24:10.2,0
00:24:10.8,0
00:24:11.4,0
00:24:12.0,0
00:24:12.6,0
00:24:13.2,0
00:24:13.8,0
00:24:14.4,0
00:24:15.0,0
00:24:15.6,0
00:24:16.2,0
00:24:16.8,0
00:24:17.4,0
00:24:18.0,0
00:24:18.6,0
00:24:19.2,0
00:24:19.8,0
00:24:20.4,5.58794
00:24:21.0,0
00:24:21.6,0
00:24:22.2,0
00:24:22.8,0
00:24:23.4,0
00:24:24.0,0
00:24:24.6,0
00:24:25.2,0
00:24:25.8,0
00:24:26.4,0
00:24:27.0,0
00:24:27.6,0
00:24:28.2,0
00:24:28.8,0
00:24:29.4,0
00:24:30.0,0
00:24:30.6,0
00:24:31.2,0
00:24:31.8,0
00:24:32.4,6.12778
00:24:33.0,0
00:24:33.6,0
00:24:34.2,0
00:24:34.8,0
00:24:35.4,0
00:24:36.0,0
00:24:36.6,0
00:24:37.2,0
00:24:37.8,0
00:24:38.4,0
00:24:39.0,0
00:24:39.6,0
00:24:40.2,0
00:24:40.8,0
00:24:41.4,0
00:24:42.0,0
00:24:42.6,0
00:24:43.2,5.7219
00:24:43.8,0
00:24:44.4,0
00:24:45.0,0
00:24:45.6,0
00:24:46.2,0
00:24:46.8,0
00:24:47.4,0
00:24:48.0,0
00:24:48.6,0
00:24:49.2,0
00:24:49.8,0
00:24:50.4,0
00:24:51.0,0
00:24:51.6,0
00:24:52.2,0
00:24:52.8,0
00:24:53.4,5.78163
00:24:54.0,0
00:24:54.6,0
00:24:55.2,0
00:24:55.8,0
00:24:56.4,0
00:24:57.0,0
00:24:57.6,0
00:24:58.2,0
00:24:58.8,0
00:24:59.4,0
00:25:00.0,0
00:25:00.6,0
00:25:01.2,0
00:25:01.8,0
00:25:02.4,0
00:25:03.0,0
00:25:03.6,0
00:25:04.2,0
00:25:04.8,0
00:25:05.4,5.57367
00:25:06.0,0
00:25:06.6,0
00:25:07.2,0
00:25:07.8,0
00:25:08.4,0
00:25:09.0,0
00:25:09.6,0
00:25:10.2,0
00:25:10.8,0
00:25:11.4,0
00:25:12.0,0
00:25:12.6,0
00:25:13.2,0
00:25:13.8,0
00:25:14.4,0
00:25:15.0,0
00:25:15.6,0
00:25:16.2,6.25979
00:25:16.8,0
00:25:17.4,0
00:25:18.0,0
00:25:18.6,0
00:25:19.2,0
00:25:19.8,0
00:25:20.4,0
00:25:21.0,0
00:25:21.6,0
00:25:22.2,0
00:25:22.8,0
00:25:23.4,0
00:25:24.0,0
00:25:24.6,0
00:25:25.2,0
00:25:25.8,0
00:25:26.4,0
00:25:27.0,6.21137
00:25:27.6,0
00:25:28.2,0
00:25:28.8,0
00:25:29.4,0
00:25:30.0,0
00:25:30.6,0
00:25:31.2,0
00:25:31.8,0
00:25:32.4,0
00:25:33.0,0
00:25:33.6,0
00:25:34.2,0
00:25:34.8,0
00:25:35.4,0
00:25:36.0,0
00:25:36.6,0
00:25:37.2,0
00:25:37.8,0
00:25:38.4,5.91938
00:25:39.0,0
00:25:39.6,0
00:25:40.2,0
00:25:40.8,0
00:25:41.4,0
00:25:42.0,0
00:25:42.6,0
00:25:43.2,0
00:25:43.8,0
00:25:44.4,0
00:25:45.0,0
00:25:45.6,0
00:25:46.2,0
00:25:46.8,0
00:25:47.4,0
00:25:48.0,0
00:25:48.6,0
00:25:49.2,6.25271
00:25:49.8,0
00:25:50.4,0
00:25:51.0,0
00:25:51.6,0
00:25:52.2,0
00:25:52.8,0
00:25:53.4,0
00:25:54.0,0
00:25:54.6,0
00:25:55.2,0
00:25:55.8,0
00:25:56.4,0
00:25:57.0,0
00:25:57.6,0
00:25:58.2,0
00:25:58.8,0
00:25:59.4,0
00:26:00.0,6.05434
00:26:00.6,0
00:26:01.2,0
00:26:01.8,0
00:26:02.4,0
00:26:03.0,0
00:26:03.6,0
00:26:04.2,0
00:26:04.8,0
00:26:05.4,0
00:26:06.0,0
00:26:06.6,0
00:26:07.2,0
00:26:07.8,0
00:26:08.4,0
00:26:09.0,0
00:26:09.6,0
00:26:10.2,0
00:26:10.8,0
00:26:11.4,6.08688
00:26:12.0,0
00:26:12.6,0
00:26:13.2,0
00:26:13.8,0
00:26:14.4,0
00:26:15.0,0
00:26:15.6,0
00:26:16.2,0
00:26:16.8,0
00:26:17.4,0
00:26:18.0,0
00:26:18.6,0
00:26:19.2,0
00:26:19.8,0
00:26:20.4,0
00:26:21.0,0
00:26:21.6,5.52721
00:26:22.2,0
00:26:22.8,0
00:26:23.4,0
00:26:24.0,0
00:26:24.6,0
00:26:25.2,0
00:26:25.8,0
00:26:26.4,0
00:26:27.0,0
00:26:27.6,0
00:26:28.2,0
00:26:28.8,0
00:26:29.4,0
00:26:30.0,0
00:26:30.6,0
00:26:31.2,0
00:26:31.8,0
00:26:32.4,0
00:26:33.0,6.50112
00:26:33.6,0
